scenario_id,TOTAL_POINTS_TO_GENERATE_scenario,H3_RESOLUTION_scenario,K_RING_SEPARATION_scenario,PSI_TRUE_scenario,TARGET_Q_PAIRS_scenario,MIN_OBS_PER_H3_scenario,DATA_TYPE_scenario,BETA_TRUE_scenario,SIGMA_SQ_TRUE_scenario,MAX_ITERATIONS_H3_SELECT_scenario,N_SIMULATIONS_per_scenario,K_FOR_GM_WEIGHTS_scenario,RUN_GM_MODEL_scenario,N_Valid_Runs_PW,N_Converged_PW,Mean_Time_PW,Mean_Beta_Hat_PW,Median_Beta_Hat_PW,SD_Beta_Hat_PW,Bias_Beta_PW,MSE_Beta_PW,Mean_SigmaSq_Hat_PW,Median_SigmaSq_Hat_PW,SD_SigmaSq_Hat_PW,Bias_SigmaSq_PW,MSE_SigmaSq_PW,Mean_Psi_Hat_PW,Median_Psi_Hat_PW,SD_Psi_Hat_PW,Bias_Psi_PW,MSE_Psi_PW,Avg_Q_Pairs_Used_PW,Avg_H3_Selected_Count,ConvergenceRate_PW,Avg_Iterations_To_Converge_PW,N_Valid_Runs_GM,N_Converged_GM,Mean_Time_GM,Mean_Beta_Hat_GM,Median_Beta_Hat_GM,SD_Beta_Hat_GM,Bias_Beta_GM,MSE_Beta_GM,Mean_Lambda_Hat_GM,Median_Lambda_Hat_GM,SD_Lambda_Hat_GM,Mean_SigmaSq_Hat_GM,Median_SigmaSq_Hat_GM,SD_SigmaSq_Hat_GM,Bias_SigmaSq_GM,MSE_SigmaSq_GM
114,25000,6,1,-0.3,100,2,uniform,1.5,1,200,10,6,TRUE,10,10,2.3787021636962892e-4,1.556146003707126,1.5672555118799134,0.08565362564390075,0.05614600370712598,0.009755262959631547,2.0024639020050334,1.9728627043781677,0.1356470359983747,1.0024639020050337,1.0214939813607875,-0.2071684093711412,-0.2042516058881177,0.06019837276707515,0.09283159062885879,0.011879163894107385,100,100,1,6.4,10,10,0.01599259376525879,1.5541343898775295,1.5689155476038557,0.07175551139806993,0.05413438987752948,0.0075645002418110565,-0.16846969731979236,-0.17419184157577877,0.1708450438296121,1.971314292693072,1.9591489835176952,0.1646499445661527,0.971314292693072,0.9678500990109162
115,10000,7,1,-0.3,100,2,uniform,1.5,1,200,10,6,TRUE,10,10,1.9545555114746093e-4,1.438537191122473,1.4330359672335455,0.06526828721883499,-0.061462808877527045,0.007611631259947723,2.0042464269492744,2.05126944864433,0.170427474719915,1.0042464269492744,1.0346518577658508,-0.1803480522171269,-0.17566774939902066,0.05675358111768906,0.11965194778287308,0.017215460680949285,100,100,1,6.1,10,10,0.02803349494934082,1.4294423306062172,1.4168226655473952,0.059621442131341906,-0.07055766939378283,0.008177629435921215,-0.08245943951596076,-0.03247999507586835,0.11783972286965136,1.9969342628498223,2.044025487465929,0.17584894521285185,0.9969342628498223,1.021708490823144
116,25000,7,1,-0.3,100,2,uniform,1.5,1,200,10,6,TRUE,10,10,2.1359920501708984e-4,1.471241359679207,1.5261648801440741,0.17035993066801403,-0.02875864032079291,0.026947314772590224,2.0176788957003824,2.0879276060714114,0.27098510306107976,1.0176788957003824,1.1017599682268713,-0.15379171102982195,-0.17923959280940355,0.12321005140024724,0.14620828897017804,0.035039508853033495,100,100,1,6,10,10,0.018804359436035156,1.4765622651734478,1.5358119633846954,0.1656723175251847,-0.023437734826552203,0.02525191252854884,-0.14322827311602188,-0.14570438069478364,0.14572464477963398,1.9961024663435487,2.071410534676033,0.276318104578252,0.9961024663435488,1.0609366488816467
117,10000,6,1,0,100,2,uniform,1.5,1,200,10,6,TRUE,10,10,1.7554759979248046e-4,1.4971660831005924,1.5107291806649858,0.14470050223520173,-0.0028339168994075572,0.0188524428974004,1.9777325871664457,1.9629835388074617,0.26633432250747896,0.9777325871664457,1.0198015862181575,-0.0022275799663083588,0.01798403695746826,0.11049405789265225,-0.0022275799663083588,0.010993005259132606,100,100,1,5,10,10,0.028277277946472168,1.5007005000347728,1.5098968375314854,0.1325218544465713,7.005000347728691e-4,0.01580632841566113,-0.07004457503288705,-0.03494294150093008,0.15188253712790595,1.9564586059718083,1.9202603975755752,0.26985631878026417,0.9564586059718083,0.980353254444607
118,25000,6,1,0,100,2,uniform,1.5,1,200,10,6,TRUE,10,10,1.7516613006591798e-4,1.4982234292176444,1.4886166046962472,0.10588632513990413,-0.0017765707823556437,0.010093878670214862,1.9789136996333139,1.961677888470399,0.14069595290422685,0.9789136996333138,0.9760878473770472,-0.001555298918724357,-0.0067828808520283695,0.09684443198720775,-0.001555298918724357,0.008443378560959003,100,100,1,4.5,10,10,0.02401893138885498,1.4999197177889987,1.485139050066401,0.10260243728496837,-8.0282211001384e-5,0.009474540568367685,-0.03843078542451796,-0.05331366975038481,0.13322756225408125,1.9697008797482658,1.9609925307327782,0.1478771971141195,0.9697008797482657,0.9600006950682558
119,10000,7,1,0,100,2,uniform,1.5,1,200,10,6,TRUE,10,10,1.7185211181640624e-4,1.5017602252021534,1.522821162657758,0.09055633739137328,0.0017602252021532592,0.007383503610328504,1.980842215944807,1.904080113089683,0.23687429116021289,0.980842215944807,1.0125499394109074,-0.009218120477765128,-0.04264261656030732,0.12297362603247808,-0.009218120477765128,0.01369523517476079,100,100,1,5.1,10,10,0.018368244171142578,1.5033733278298989,1.5218417565534188,0.08081368714134254,0.003373327829898789,0.005889146167088884,0.014548814342076707,-0.03533683963674643,0.136385735814529,1.9757701267999443,1.916395288508094,0.24799987458938966,0.9757701267999443,1.0074808843718972
120,25000,7,1,0,100,2,uniform,1.5,1,200,10,6,TRUE,10,10,2.4640560150146484e-4,1.500416808622279,1.50481806231168,0.07444478108144707,4.168086222791731e-4,0.004987996616665729,1.9586132744855813,1.973056636893634,0.136799645047397,0.9586132744855814,0.935782138616553,-0.005824326293917696,0.034304118607568664,0.11395253782105721,-0.005824326293917696,0.011720585565051551,100,100,1,5.2,10,10,0.017698097229003906,1.5033157232413563,1.511102042983106,0.06813151903781749,0.0033157232413563833,0.004188707518373709,-0.04369519256490562,-0.051875509904257856,0.16404480033515886,1.941048552877999,1.95963019985774,0.13185867029738726,0.941048552877999,0.9012204169131117
121,10000,6,1,0.3,100,2,uniform,1.5,1,200,10,6,TRUE,10,10,2.1479129791259765e-4,1.5195027781181398,1.521936165338871,0.10550472372138905,0.019502778118139736,0.010398480409099362,2.0953588654547155,2.203445503229214,0.30279288630352524,1.0953588654547155,1.282326222926659,0.16458086601699976,0.1500414634085695,0.09319784149446655,-0.13541913398300023,0.02615559574201071,100,100,1,5.9,10,10,0.017074966430664064,1.5146556841921577,1.5370614152264057,0.10736578790479141,0.014655684192157641,0.010589460250315248,0.03849665517803478,0.0937178819270246,0.1812114236407801,2.057736882395659,2.1425092260354575,0.27772773618775876,1.057736882395659,1.1882267382832679
122,25000,6,1,0.3,100,2,uniform,1.5,1,200,10,6,TRUE,10,10,1.8591880798339843e-4,1.5317197454544345,1.5240727814083517,0.09201098653101142,0.03171974545443447,0.008625561729863085,2.069565445913978,2.0172700988024745,0.15099051660441914,1.0695654459139783,1.1644885655871895,0.10689095703585708,0.09335106033909207,0.0804578070726902,-0.1931090429641429,0.043117215321578806,100,100,1,5.2,10,10,0.021841263771057128,1.534162301184059,1.5297732971752716,0.09227588479416633,0.03416230118405915,0.008830417845281999,0.09940128973755362,0.06704172533367168,0.1285368079954553,2.0405189688944314,2.0206747036872983,0.14873219107859306,1.0405189688944312,1.1025888628258655
123,10000,7,1,0.3,100,2,uniform,1.5,1,200,10,6,TRUE,10,10,2.032041549682617e-4,1.5167960339693696,1.5228039074439894,0.11052820018612168,0.01679603396936964,0.011276941489845269,1.907736463221784,1.9043980437125612,0.16481578656991286,0.9077364632217839,0.8484333058147863,0.16862540253456196,0.1642486137280402,0.08527625649502336,-0.13137459746543803,0.02380412078883039,100,100,1,5.6,10,10,0.0188385009765625,1.5267960810275216,1.519113944483372,0.10206963437549275,0.026796081027521734,0.010094419193825605,0.01475444742867062,0.028369468361857365,0.13618834589756265,1.880189970408802,1.8733694825516656,0.17702642398521784,0.8801899704088022,0.8029389033183427
124,25000,7,1,0.3,100,2,uniform,1.5,1,200,10,6,TRUE,10,10,1.807689666748047e-4,1.5172313900871301,1.4971219235954183,0.12086834809732544,0.017231390087130084,0.013445162618933453,2.0019308957982473,1.959129908640346,0.20147788825441573,1.0019308957982473,1.0403995254649911,0.14017524340168794,0.10926753071847911,0.12417425450143128,-0.15982475659831205,0.039421273754597294,100,100,1,5.6,10,10,0.01968238353729248,1.5112967258878554,1.4991986916609152,0.12179030225037094,0.01129672588785526,0.013477205965798378,0.010514402500681667,0.042191120018082534,0.18171536910123004,1.9877992593447102,1.9577971502502924,0.2160388317445247,0.9877992593447102,1.0177528759013432
125,10000,6,1,0.9,100,2,uniform,1.5,1,200,10,6,TRUE,10,10,3.797054290771484e-4,1.5022736750741585,1.487871543997024,0.09911207355350928,0.0022736750741586542,0.008846052410011459,2.147058668515974,2.101336615063391,0.2972994205790127,1.1470586685159738,1.395291839946594,0.472690658256229,0.49824004165272917,0.0634780037039047,-0.427309341743771,0.18621978480030452,100,100,1,13.2,10,10,0.017125463485717772,1.5099846479007737,1.5138692376125704,0.09714648330996044,0.009984647900773691,0.008593388491245604,0.16297585351672306,0.14295367234709122,0.09595244885543629,2.1122386678661567,2.0817326360287813,0.2769696879087011,1.1122386678661564,1.3061158415149012
126,25000,6,1,0.9,100,2,uniform,1.5,1,200,10,6,TRUE,10,10,2.9981136322021484e-4,1.4909406929436788,1.4960746190521421,0.11414223754569301,-0.009059307056321186,0.01180767639708438,2.012777470970219,2.0872503820464567,0.18190130066279428,1.012777470970219,1.0554974805693678,0.45556357172821754,0.5126716363986922,0.10074788074703515,-0.4444364282717825,0.20665886070249617,100,100,1,12.5,10,10,0.01593012809753418,1.494476268029195,1.4581438266150455,0.14107730278348204,-0.005523731970804913,0.017943036439481336,0.1675007264012103,0.17076204503744524,0.07075638181907372,1.9808714808756456,2.0597197534511467,0.16979394811669546,0.9808714808756457,0.9880558483305317
127,10000,7,1,0.9,100,2,uniform,1.5,1,200,10,6,TRUE,10,10,2.8252601623535156e-4,1.4434996026398796,1.4577127614932053,0.08361281607895896,-0.056500397360120316,0.009484287613239927,1.949169602016112,1.92648147898442,0.2128728021881508,0.9491696020161119,0.9417062803117163,0.43784780877469237,0.43782127409324567,0.03646916954107637,-0.46215219122530765,0.21478164814866751,100,100,1,11.2,10,10,0.018120312690734865,1.4528112982511985,1.4501116501191367,0.10524676831506234,-0.04718870174880145,0.012195967589425306,0.17664098972918124,0.16016208019525513,0.16213076719842254,1.8855337472936964,1.87068362448435,0.18685190276931868,0.8855337472936964,0.8155922878076796
128,25000,7,1,0.9,100,2,uniform,1.5,1,200,10,6,TRUE,10,10,2.768278121948242e-4,1.4556419065777766,1.4703825758017215,0.08753611259481849,-0.04435809342222345,0.00886395435944617,1.9289022711606547,1.938877403695762,0.1882977074750457,0.9289022711606547,0.8947698533437447,0.41128496252522434,0.44221683386552957,0.11819142135971487,-0.4887150374747757,0.2514146787286981,100,100,1,11.7,10,10,0.020665931701660156,1.451321145960894,1.4542822447353743,0.1164964854058424,-0.04867885403910614,0.014583918831282888,0.18491915144961424,0.20558595245177796,0.11560491222377726,1.8840344988908746,1.9143799208924699,0.17589375399437127,0.8840344988908746,0.8093617466540489
129,10000,6,1,-0.3,250,2,uniform,1.5,1,200,10,6,TRUE,10,10,2.1271705627441407e-4,1.447593831702619,1.4250880052580155,0.061098287538327696,-0.052406168297381116,0.006106107141717986,2.0585745075716453,2.0718039119672964,0.10886442442882781,1.0585745075716453,1.1312463046961494,-0.19049618265234028,-0.21418223904614794,0.08731996306830947,0.10950381734765972,0.018853384368935456,200,200,1,6.3,10,10,0.03598301410675049,1.4535513893006553,1.4356292942284852,0.06914422498377334,-0.046448610699344695,0.0064603048996452785,-0.049653981793845704,-0.07263479752921562,0.09181009012773785,2.0398495512784636,2.0371924658087384,0.11216172592926787,1.0398495512784638,1.0926093167811115
130,25000,6,1,-0.3,250,2,uniform,1.5,1,200,10,6,TRUE,10,10,2.29644775390625e-4,1.5188228872389522,1.527901763349261,0.05811631869896676,0.01882288723895209,0.003394056933218192,2.0287303421340126,2.0565336984696296,0.09313426170251733,1.0287303421340126,1.0660927084597482,-0.19404740777005466,-0.19179819170798365,0.0637132932199982,0.10595259222994534,0.014879397159888796,200,200,1,6.4,10,10,0.03415229320526123,1.5293514374129165,1.5267449197565517,0.06965288089864434,0.029351437412916438,0.00522787831393701,-0.13687376722681746,-0.12876015980243016,0.15323632642485607,2.0101326357422336,2.0195728606307872,0.11055565146216513,1.0101326357422336,1.0313682386547534
131,10000,7,1,-0.3,250,2,uniform,1.5,1,200,10,6,TRUE,10,10,2.0515918731689453e-4,1.5133929645706776,1.505620791006597,0.07910633165411891,0.013392964570677526,0.005811402036985735,1.9829245171584549,1.9854928103460963,0.09600376288003153,0.982924517158455,0.9744356566695945,-0.1484358789594368,-0.1482768584286852,0.040325839501062784,0.1515641210405632,0.024435238785117414,200,200,1,5.6,10,10,0.03127872943878174,1.5088893042035445,1.5063083771817116,0.08332222289295209,0.008889304203544545,0.006327353274263666,-0.13115695811976086,-0.1098328677818055,0.13199914899880857,1.9686735606335877,1.9732379661598567,0.09652998607965868,0.9686735606335876,0.9467147014618379
132,25000,7,1,-0.3,250,2,uniform,1.5,1,200,10,6,TRUE,10,10,2.0101070404052735e-4,1.4693349671995641,1.5042913651069112,0.09048844912319975,-0.03066503280043591,0.00830968771890153,1.9891926426492237,1.9846342629130862,0.07066655279269897,0.9891926426492236,0.9829964697865976,-0.1464857479381558,-0.1529624882931594,0.05944320527667339,0.1535142520618442,0.026746770774315688,200,200,1,5.5,10,10,0.04420173168182373,1.4710121601055262,1.5151741047793499,0.1007193875018598,-0.0289878398944738,0.00997025037862246,-0.1036301110399322,-0.10007894820567885,0.1117537965337888,1.980212323554122,1.9812433335533624,0.06354086258562731,0.9802123235541219,0.9644498963436836
133,10000,6,1,0,250,2,uniform,1.5,1,200,10,6,TRUE,10,10,0.00018262863159179688,1.5328108701433676,1.5304653004528328,0.05937010891912874,0.0328108701433677,0.004248882049327228,1.9429114514970818,1.9488082101211872,0.09390065339613225,0.9429114514970817,0.897017604801732,-0.021098467811788934,-0.02786274570994067,0.048164242821415716,-0.021098467811788934,0.00253296020190936,200,200,1,4.4,10,10,0.03550145626068115,1.5455741405110848,1.5315658264521304,0.055777744037247265,0.04557414051108479,0.004877043340220306,-0.0484478901824158,-0.06068163432583733,0.07536282971196677,1.945307540286008,1.9676402942465718,0.09934391303290434,0.9453075402860079,0.9024886374726029
134,25000,6,1,0,250,2,uniform,1.5,1,200,10,6,TRUE,10,10,2.1011829376220702e-4,1.513386509680362,1.5151385370700297,0.04497055744601741,0.013386509680361973,0.0019993145747274218,1.932193376933606,1.8647221499475835,0.14939348690314413,0.9321933769336059,0.8890710645350518,0.005064356747230818,0.01874749888821177,0.06595169969809563,0.005064356747230818,0.00394031173302423,200,200,1,4.3,10,10,0.04968669414520264,1.5163147769429168,1.5309928565752067,0.04344949642113973,0.01631477694291692,0.0019652448120227044,-0.0037545567048952373,-0.04639769981785019,0.11484963717285887,1.9304979258509323,1.8785429339308093,0.1267230497198482,0.9304979258509323,0.8802792482101562
135,10000,7,1,0,250,2,uniform,1.5,1,200,10,6,TRUE,10,10,0.00019598007202148438,1.4876069315899785,1.4855890075282476,0.04280939592520031,-0.012393068410021524,0.0018029680861479747,1.9725249940955007,1.9772042718896823,0.1311343539951344,0.97252499409550075,0.9612814610584028,0.0076408543970937865,-0.0010527757858573654,0.08692953181180084,0.0076408543970937865,0.006859451806834589,200,200,1,4.5,10,10,0.03464035987854004,1.4817576872847205,1.467381291311547,0.04932577106616409,-0.018242312715279478,0.002522510495346515,0.021702074924883602,0.03335456817292478,0.10120294426116413,1.9581004146136283,1.9774143621488631,0.13073890339020086,0.9581004146136283,0.9333397992565113
136,25000,7,1,0,250,2,uniform,1.5,1,200,10,6,TRUE,10,10,2.1638870239257813e-4,1.520869404155654,1.5081251217232594,0.06437933317999611,0.02086940415565401,0.004165760716442883,1.9770348971878382,2.0070358288342294,0.15833165800090407,0.9770348971878381,0.9771592128556331,-0.005685115919099921,0.0015898543707357857,0.0979999124600262,-0.005685115919099921,0.008675905100969121,200,200,1,4.6,10,10,0.03397970199584961,1.5220657612819786,1.5048194134240567,0.06385009483183493,0.022065761281978638,0.00415604896998415,-0.0424019572084912,-0.0061545858230179,0.10075595183500863,1.9669491511290353,2.005487110409295,0.16344653100229484,0.9669491511290353,0.9590339525161778
137,10000,6,1,0.3,250,2,uniform,1.5,1,200,10,6,TRUE,10,10,1.9450187683105468e-4,1.5030892548447141,1.4748797756902228,0.06542318287305086,0.003089254844714075,0.0038617170670121794,1.9936953383163991,2.0173599226151397,0.1607213927902202,0.9936953383163991,1.0106786548821283,0.15334044949451597,0.13598958089504687,0.052398964026347125,-0.14665955050548402,0.02398011004240159,200,200,1,5.3,10,10,0.029218125343322753,1.5110907237340052,1.4931986563064616,0.06260310176853748,0.01109072373400515,0.003650237668881698,0.03736810982212423,0.03584812976035161,0.10124199076108752,1.9759321347762253,1.9883023521631382,0.1361262767884353,0.9759321347762253,0.9691208585979338
138,25000,6,1,0.3,250,2,uniform,1.5,1,200,10,6,TRUE,10,10,1.998424530029297e-4,1.4678046472505186,1.4755896028238262,0.048132929722172896,-0.03219535274948136,0.0031216417699392084,1.9255781973570338,1.9078305662319068,0.10380477867097299,0.925578197357034,0.8663928882901332,0.13993395977834172,0.14249384932634793,0.0586934125738567,-0.16006604022165827,0.02872156224384999,200,200,1,5,10,10,0.03747248649597168,1.4630849781865947,1.4693470333853664,0.05094117295059292,-0.036915021813405266,0.003698221626908185,0.05315764004055347,0.06946204590094407,0.12632441210186302,1.911711654447869,1.915925940974921,0.1104335564637871,0.911711654447869,0.8421941542099867
139,10000,7,1,0.3,250,2,uniform,1.5,1,200,10,6,TRUE,10,10,2.0787715911865234e-4,1.5392122667367973,1.5588915163280408,0.04964660131161935,0.03921226673679736,0.0037559083822531402,1.9385222267935398,1.9752432253972612,0.13751528383765887,0.9385222267935397,0.8978433781455611,0.14129426429847206,0.1430090796624463,0.08946712620656029,-0.15870573570152793,0.032391440549057765,200,200,1,5.3,10,10,0.05196554660797119,1.5466896021862588,1.5600807487946393,0.042734165937873485,0.04668960218625895,0.003823506996876252,0.03541333166435371,0.06454389697642723,0.08263580221020624,1.9314827397058556,1.9470463963456015,0.1234469230694177,0.9314827397058556,0.8813753229037027
140,25000,7,1,0.3,250,2,uniform,1.5,1,200,10,6,TRUE,10,10,1.966714859008789e-4,1.5374900980259343,1.5181926829994103,0.057974493289263934,0.03749009802593428,0.004430445134926379,1.9556684563454663,1.9828610948822027,0.11089435157513716,0.9556684563454663,0.9243699999438695,0.1460620569266587,0.16565273159252775,0.07014651730384014,-0.1539379430733413,0.028125370818523416,200,200,1,5.3,10,10,0.03520090579986572,1.5364248357489954,1.5240475220666156,0.048562064492830403,0.036424835748995445,0.003449215356366534,0.05695609956688335,0.06303725322672601,0.049239606089186254,1.9557934076160697,1.9897465638060832,0.10925090650229823,0.9557934076160698,0.924283222556755
141,10000,6,1,0.9,250,2,uniform,1.5,1,200,10,6,TRUE,10,10,0.0017513990402221679,1.4956968626194427,1.477224070870578,0.05846437657105239,-0.004303137380557278,0.0030947919863735865,1.9260143940515198,1.8900419113500293,0.14678361728679096,0.9260143940515199,0.8768935452640191,0.4253194326739558,0.4089413998187441,0.045150836285846985,-0.47468056732604424,0.22715637921255544,200,200,1,11.2,10,10,0.03475649356842041,1.4846923670374919,1.464981236379418,0.06792517315897915,-0.015307632962508077,0.0043867698607244375,0.161483979836699,0.12268624418943164,0.09076065345466541,1.8934198674823284,1.8731422011666412,0.10947962039701346,0.8934198674823285,0.808986268166188
142,25000,6,1,0.9,250,2,uniform,1.5,1,200,10,6,TRUE,10,10,3.4334659576416013e-4,1.5062793747748566,1.4975709166311444,0.06522639464476906,0.006279374774856563,0.003868464850082747,2.0414374842602063,1.971005586869618,0.1646651900134765,1.0414374842602065,1.1089951959441846,0.4540511987007447,0.45754776249319884,0.065968423205825,-0.4459488012992554,0.2027869829544793,200,200,1,12.5,10,10,0.03468761444091797,1.5036999344961404,1.48317488860357,0.07283207573258822,0.0036999344961403504,0.004787749645241447,0.12861039346026734,0.1095244568824787,0.09768149409974743,2.0301760154116084,1.9607347711455585,0.1651979400713716,1.0301760154116084,1.0858239461927803
143,10000,7,1,0.9,250,2,uniform,1.5,1,200,10,6,TRUE,10,10,4.794597625732422e-4,1.508972312939155,1.523152954883078,0.05292001502699147,0.008972312939155102,0.002600977590889433,1.9650511179037977,1.9732839248378085,0.1122694004237291,0.9650511179037976,0.9426676366117228,0.45074476747207115,0.46461011587000495,0.04392265750984953,-0.44925523252792887,0.20356654381217826,200,200,1,12.1,10,10,0.03228778839111328,1.4988489772537026,1.5026702606355586,0.037925822155912836,-0.0011510227462973033,0.0012958560409442295,0.12994865271938896,0.1261541313287486,0.13145493847221099,1.9395471484628322,1.9160850128389737,0.13657513553077902,0.9395471484628323,0.8995363350653649
144,25000,7,1,0.9,250,2,uniform,1.5,1,200,10,6,TRUE,10,10,2.9485225677490235e-4,1.5247760374916755,1.5217801442049694,0.08239356176780503,0.02477603749167539,0.006723681152495498,1.9809965537239373,1.997834154940458,0.11370612027963638,0.9809965537239375,0.9739904120283844,0.43346529592701644,0.4268183452283052,0.039580356832650106,-0.4665347040729836,0.21906457428676626,200,200,1,11.6,10,10,0.03578062057495117,1.5249130620973594,1.5151838793874783,0.07915289701096007,0.024913062097359457,0.006259323657771775,0.15286421199861083,0.11582635585721408,0.11273073025264947,1.9578029548462232,1.9674523363904268,0.1425156995546442,0.9578029548462232,0.935666152469751
145,10000,6,1,-0.3,50,2,clustered,1.5,1,200,10,6,TRUE,10,10,2.2728443145751952e-4,1.501532783252919,1.49230280879924,0.09706690702364984,0.0015327832529191288,0.008482135419724524,1.9196406941256234,1.9325983636821809,0.2895553570907541,0.9196406941256235,0.9211970806298173,-0.2375500616524022,-0.23608323483359742,0.07086880288052406,0.06244993834759779,0.008420143299165482,50,50,1,7.1,10,10,0.012036442756652832,1.5131095692919518,1.4938507584956178,0.09696516273857876,0.013109569291951768,0.008633879313447643,-0.15704493716373213,-0.1781274044019877,0.1797418821349037,1.9000419644846283,1.92302858229101,0.32697044436906564,0.9000419644846281,0.9062942421751625
146,25000,6,1,-0.3,50,2,clustered,1.5,1,200,10,6,TRUE,10,10,2.0868778228759765e-4,1.532982589103903,1.5361762219045596,0.14694115076995556,0.032982589103903025,0.020520382794635833,1.8390127662334923,1.8512936040726988,0.23748275616108153,0.8390127662334924,0.7547006754292543,-0.12238460385814376,-0.11243926403134369,0.15030136844689798,0.17761539614185623,0.05187868016793768,50,50,1,6.2,10,10,0.013196229934692383,1.5418485216201112,1.5342696776573939,0.15852966189897608,0.04184852162011129,0.024369787093412223,-0.25557937541457887,-0.1715644344301418,0.28358681133678887,1.7681131040149258,1.7555060201269046,0.20400385822797026,0.7681131040149259,0.6274535573141524
147,10000,7,1,-0.3,50,2,clustered,1.5,1,200,10,6,TRUE,10,10,2.6471614837646483e-4,1.460672730296475,1.428443305024187,0.13775080259716416,-0.03932726970352499,0.018624389396880395,1.8950426768760833,1.888821933678837,0.15213824612771196,0.8950426768760832,0.8219328347708392,-0.12080619719613687,-0.08815002430445532,0.12704235248314846,0.17919380280386313,0.04663620235531707,50,50,1,6.2,10,10,0.013856863975524903,1.4513314021206614,1.4210264241332418,0.14963277958075227,-0.04866859787933872,0.02251960427209657,-0.1492161088065544,-0.10059198023654062,0.1875367379118209,1.866381002077898,1.8793210474004685,0.16269355920872955,0.8663810020778979,0.7744383155487066
148,25000,7,1,-0.3,50,2,clustered,1.5,1,200,10,6,TRUE,10,10,5.879163742065431e-4,1.4795007418666113,1.4763474953909008,0.15671436204712688,-0.020499258133388803,0.022523671728673467,2.0540732982860823,2.041818517018589,0.19073934579146581,1.0540732982860823,1.143813866389361,-0.15134316775967852,-0.10000952563240567,0.14271977801873315,0.14865683224032147,0.0404308953056719,50,50,1,6.6,10,10,0.017806363105773926,1.4997797734572043,1.461488201205372,0.1570983336344671,-2.2022654279567203e-4,0.022211946287383853,-0.21952778566550554,-0.21477372206453632,0.2730343503696554,2.0025298400089264,2.0180546951295795,0.2109085226597108,1.0025298400089266,1.0451002445457755
149,10000,6,1,0,50,2,clustered,1.5,1,200,10,6,TRUE,10,10,2.144336700439453e-4,1.5758469313751435,1.5362749813089138,0.22959083873656824,0.0758469313751435,0.05319351490761052,1.9820568361375783,2.073140467049144,0.324610263827669,0.9820568361375783,1.0592702704485923,-0.00947830649013677,-0.00490453477588526,0.14050514157637542,-0.00947830649013677,0.01785736362237854,50,50,1,5.4,10,10,0.013096785545349121,1.55338328569871,1.543702906489548,0.22073762036114727,0.05338328569871,0.046702362530421884,-0.12247559748157533,-0.12153988106324627,0.14122660897455613,1.9476173102410572,1.9197747179423525,0.3225147973602153,0.9476173102410573,0.9915927817331669
150,25000,6,1,0,50,2,clustered,1.5,1,200,10,6,TRUE,10,10,1.8546581268310546e-4,1.4399333654733248,1.4390043578155711,0.1463820124310514,-0.06006663452667523,0.022892924790389214,2.022399158410455,2.028358565289979,0.23014565910680243,1.0223991584104548,1.0929703610835404,0.021474989304120295,0.050626938694587315,0.1318494290436951,0.021474989304120295,0.016107019910845632,50,50,1,5.4,10,10,0.013315105438232422,1.444545284193209,1.4321090996613814,0.14804498772641064,-0.05545471580679103,0.022800812057033725,-0.24023493966591863,-0.13381679859164103,0.30037360247934597,1.9832681740140752,1.9863842740657467,0.2362318535796578,0.9832681740140751,1.0170412418100863
151,10000,7,1,0,50,2,clustered,1.5,1,200,10,6,TRUE,10,10,2.017974853515625e-4,1.5016504732544727,1.4989287203501211,0.09929057496917428,0.0016504732544726508,0.008875480511902024,2.0204718831552317,1.9805658498227152,0.325026102969987,1.0204718831552315,1.1364406351610554,0.03586257010252682,0.04374429851606337,0.1457923374254154,0.03586257010252682,0.020415989021128213,50,50,1,6.1,10,10,0.015456461906433105,1.508965363628513,1.5259683085804192,0.089340859866114,0.008965363628512968,0.00726398806244642,-0.0329244852340572,0.00553246671677235,0.22026089678386102,1.9995456644269844,1.9868637118851442,0.3060874446847125,0.9995456644269844,1.083412106689037
152,25000,7,1,0,50,2,clustered,1.5,1,200,10,6,TRUE,10,10,1.8944740295410157e-4,1.4794969642787579,1.4588573274115808,0.17327926671808833,-0.0205030357212422,0.027443508320709083,1.8933285465434888,1.9387497763452095,0.4005466259367312,0.8933285465434888,0.942429731663872,-0.0714937567211367,-0.04816383753377671,0.14638047543614777,-0.0714937567211367,0.024395876480122477,50,50,1,5.4,10,10,0.011529016494750976,1.4844937540412881,1.4664077989643487,0.16367657908759406,-0.015506245958711768,0.024351463951367756,-0.1896060821198176,-0.14438398249617906,0.2843802656028285,1.8386082315538035,1.896218936192482,0.3523627023906162,0.8386082315538035,0.815007292662214
153,10000,6,1,0.3,50,2,clustered,1.5,1,200,10,6,TRUE,10,10,1.9791126251220704e-4,1.568917788448706,1.585139923007012,0.1442395726380577,0.06891778844870593,0.023474210447989155,2.018370148949964,1.9917537436825437,0.22327269259396607,1.0183701489499641,1.0819433860047156,0.09580104907001226,0.13294219015736886,0.1484775004563175,-0.20419895092998774,0.061538222888487724,50,50,1,5.5,10,10,0.02321019172668457,1.5999866085366063,1.5912825886648987,0.16280142129198116,0.09998660853660624,0.03385119438387276,0.009840610549379817,0.041100012877354104,0.1732589619056556,2.01111796537466,2.0083173679265265,0.22450516070534662,1.01111796537466,1.0677218503683923
